passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",72,Daichi,,Kamada,2462,1996-08-05,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",365880,right,D. Kamada,null,Daichi Kamada,Daichi Kamada,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,20,1996,1.6,27,32,84.4,401,118,15,15,100.0,7,8,87.5,2,4,50.0,0,0.0,0.0,0.0,1,1,0,0,3,1,,0,1,0,0,0,0,0,0,0,1,2,0,0,Matches,32,31,1,0,0,1,1,0,0,0,0,0,27,0,1,0,0,0.0,2,2,3,1,1,1,0,0,0,6,2,9,18.2,Germany
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",89,Kevin,,Danso,2481,1998-09-19,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",366217,right,K. Danso,9109,Kevin Danso,Kevin Danso,Kevin Danso,at AUT,DF,Augsburg,18,1998,12.3,379,558,67.9,7833,3168,125,146,85.6,173,229,75.5,70,154,45.5,0,0.4,0.3,-0.4,3,25,1,1,36,18,75.0,13,5,0,12,16,4,21,14,7,20,38,63,1,Matches,558,484,72,21,0,6,4,51,0,0,0,0,379,2,11,2,0,0.0,18,17,0,4,20,12,0,0,0,61,30,34,46.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Alexander,,N\u00fcbel,2449,1996-09-30,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",333477,right,A. N\u00fcbel,3155,Alexander Nübel,Alexander Nübel,Alexander Nübel,de GER,GK,Schalke 04,20,1996,0.5,14,22,63.6,515,361,0,0,,5,5,100.0,9,17,52.9,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,22,13,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,Germany
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",72,Konrad,,Laimer,2975,1997-05-27,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",282804,right,K. Laimer,9116,Konrad Laimer,Konrad Laimer,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,20,1997,14.9,590,755,78.1,8947,3666,326,377,86.5,203,258,78.7,37,68,54.4,2,1.7,2.2,0.3,13,60,13,5,86,57,49.1,31,22,4,28,57,29,37,2,35,11,68,32,0,Matches,755,625,127,9,3,4,13,118,0,0,0,0,590,3,20,2,0,0.0,33,6,0,13,11,39,0,0,0,62,21,22,48.8,Germany
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",72,Abdou,,Diallo,2460,1996-05-04,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",235450,left,A. Diallo,4425,Abdou Diallo,Abdou Diallo,Abdou Diallo,sn SEN,DF,Mainz 05,21,1996,26.8,905,1217,74.4,18123,8699,342,402,85.1,425,507,83.8,128,262,48.9,1,0.2,1.6,0.8,5,84,17,8,100,75,76.0,45,25,5,38,50,12,37,14,23,50,125,75,0,Matches,1217,1095,116,50,0,9,24,66,0,0,0,0,905,6,23,5,0,0.0,59,9,5,24,50,53,0,1,0,110,75,38,66.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",87,Timo,,Baumgartl,2445,1996-03-04,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",235597,right,T. Baumgartl,3155,Timo Baumgartl,Timo Baumgartl,Timo Baumgartl,de GER,DF,Stuttgart,21,1996,29.0,1273,1555,81.9,26359,10763,377,427,88.3,697,782,89.1,185,314,58.9,0,0.3,0.7,-0.3,6,100,11,3,79,87,74.7,55,29,3,56,75,19,50,21,29,34,121,132,1,Matches,1555,1411,139,76,0,12,8,63,0,0,0,0,1273,5,19,4,0,0.0,40,28,1,8,34,71,0,1,0,109,73,44,62.4,Germany
"{'name': 'Burundi', 'id': '108', 'alpha3code': 'BDI', 'alpha2code': 'BI'}",76,Thilo,,Kehrer,2449,1996-09-21,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",235606,right,T. Kehrer,3155,Thilo Kehrer,Thilo Kehrer,Thilo Kehrer,de GER,DF,Schalke 04,20,1996,26.3,1018,1230,82.8,20010,7355,329,370,88.9,575,657,87.5,108,181,59.7,0,0.4,0.4,-0.4,11,65,0,0,96,81,67.6,41,36,4,46,68,22,42,12,30,35,116,113,2,Matches,1230,1170,56,27,0,11,3,29,0,0,0,0,1018,4,10,4,0,0.0,35,29,2,3,35,64,1,0,0,125,55,48,53.4,Germany
"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",77,Kenan,,Kodro,6411,1993-08-19,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",6292,right,K. Kodro,10001,Kenan Kodro,Kenan Kodro,Kenan Kodro,ba BIH,"FW,DF",Mainz 05,23,1993,2.6,53,69,76.8,882,62,25,37,67.6,14,17,82.4,9,10,90.0,0,0.2,0.2,-0.2,4,2,2,0,4,1,,0,1,0,0,0,0,1,0,1,3,4,0,0,Matches,69,63,6,0,0,0,1,0,0,0,0,0,53,0,2,0,0,0.0,2,2,1,1,3,1,0,0,0,5,8,6,57.1,Germany
"{'name': 'Eritrea', 'id': '232', 'alpha3code': 'ERI', 'alpha2code': 'ER'}",74,Alexander,,Isak,2447,1999-09-21,190,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",399599,right,A. Isak,7054,Alexander Isak,Alexander Isak,Alexander Isak,se SWE,"FW,MF",Dortmund,17,1999,1.3,19,26,73.1,220,46,11,14,78.6,6,7,85.7,0,0,,0,0.2,0.0,-0.2,2,0,1,0,4,1,0.0,0,1,0,0,1,1,1,0,1,0,1,0,0,Matches,26,24,2,0,0,0,1,1,0,0,0,0,19,0,2,0,0,0.0,2,0,2,1,0,0,0,0,0,1,4,4,50.0,Germany
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",62,Bartosz,,Kapustka,2453,1996-12-23,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",269189,right,B. Kapustka,13876,Bartosz Kapustka,Bartosz Kapustka,Bartosz Kapustka,pl POL,"FW,MF",Freiburg,20,1996,2.6,37,74,50.0,529,124,21,32,65.6,12,24,50.0,1,7,14.3,0,0.0,0.0,0.0,0,4,0,0,3,9,66.7,2,6,1,4,6,2,4,0,4,3,12,0,0,Matches,74,74,0,0,0,1,5,0,0,0,0,0,37,0,9,0,0,0.0,4,3,2,5,3,5,0,0,0,8,4,10,28.6,Germany
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",78,Yevhen,,Konoplyanka,2449,1989-09-29,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",105378,right,Y. Konoplyanka,14622,Yevhen Konoplyanka,Yevhen Konoplyanka,Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,27,1989,17.4,331,503,65.8,5337,1165,187,234,79.9,110,165,66.7,30,76,39.5,4,4.6,3.7,-0.6,31,18,20,9,50,11,27.3,3,4,4,3,11,8,18,1,17,5,16,6,0,Matches,503,456,44,17,0,3,107,1,24,7,16,1,331,3,28,1,0,0.0,23,22,4,107,5,9,1,0,0,56,8,21,27.6,Germany
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",78,Nico,,Elvedi,2454,1996-09-30,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",236528,right,N. Elvedi,6697,Nico Elvedi,Nico Elvedi,Nico Elvedi,ch SUI,DF,Gladbach,20,1996,32.4,1483,1780,83.3,23475,8896,747,842,88.7,641,732,87.6,69,114,60.5,2,1.8,1.9,0.2,21,99,10,2,139,66,67.3,41,22,3,37,55,18,39,9,30,51,117,108,3,Matches,1780,1505,270,28,0,2,23,242,0,0,0,0,1483,5,55,6,0,0.0,19,30,1,23,51,46,1,0,0,129,86,48,64.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",65,Dennis,,Geiger,2482,1998-06-10,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",367621,right,D. Geiger,null,Dennis Geiger,Dennis Geiger,Dennis Geiger,de GER,MF,Hoffenheim,19,1998,17.6,707,822,86.0,12005,3014,312,337,92.6,304,343,88.6,65,97,67.0,1,1.3,1.5,-0.3,26,68,16,0,90,52,40.0,19,31,2,16,40,24,38,2,36,15,67,7,0,Matches,822,778,44,28,1,3,26,1,15,7,7,0,707,0,11,9,0,0.0,53,25,0,26,15,36,0,0,0,96,10,15,40.0,Germany
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",78,Admir,,Mehmedi,2451,1991-03-16,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",105619,right,A. Mehmedi,null,Admir Mehmedi,Admir Mehmedi,Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,26,1991,7.8,331,425,77.9,5026,2120,197,226,87.2,104,134,77.6,22,45,48.9,3,1.9,1.7,1.1,21,26,15,6,43,20,30.8,6,11,3,4,13,9,13,0,13,13,33,5,0,Matches,425,344,81,11,1,3,37,63,7,4,3,0,331,0,11,3,0,0.0,21,20,1,37,13,18,0,1,0,36,14,11,56.0,Germany
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",78,Admir,,Mehmedi,2451,1991-03-16,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",105619,right,A. Mehmedi,null,Admir Mehmedi,Admir Mehmedi,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,26,1991,3.2,97,134,72.4,1589,420,51,65,78.5,37,44,84.1,6,14,42.9,0,0.3,0.3,-0.3,5,8,3,1,14,4,100.0,3,1,0,2,2,0,1,1,0,1,5,3,0,Matches,134,119,14,4,1,2,9,3,5,1,4,0,97,1,6,0,0,0.0,4,3,3,9,1,2,0,0,0,6,8,5,61.5,Germany
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",81,Andriy,,Yarmolenko,2447,1989-10-23,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",105622,left,A. Yarmolenko,14622,Andriy Yarmolenko,Andriy Yarmolenko,Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,11.5,330,452,73.0,5114,1259,182,214,85.0,102,146,69.9,27,57,47.4,3,3.2,3.2,-0.2,28,19,15,5,42,17,43.8,6,6,5,7,16,9,4,0,4,7,24,4,0,Matches,452,426,25,7,2,9,46,5,13,10,0,3,330,1,9,0,0,0.0,19,25,6,46,7,12,0,0,0,42,9,13,40.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Florian,,Kath,2453,1994-10-21,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",269490,left,F. Kath,null,Florian Kath,Florian Kath,Florian Kath,de GER,"FW,MF",Freiburg,22,1994,7.5,135,209,64.6,2281,620,67,87,77.0,47,65,72.3,16,33,48.5,0,0.3,0.4,-0.3,6,14,5,0,26,15,52.9,3,9,3,9,17,8,9,0,9,8,23,1,0,Matches,209,204,4,0,0,3,11,4,0,0,0,0,135,1,13,3,0,0.0,21,34,0,11,8,10,0,0,0,26,15,23,39.5,Germany
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",75,Suat,,Serdar,2460,1997-04-11,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",302600,right,S. Serdar,null,Suat Serdar,Suat Serdar,Suat Serdar,de GER,MF,Mainz 05,20,1997,18.9,442,557,79.4,7477,2067,196,239,82.0,197,226,87.2,37,51,72.5,0,1.2,0.7,-1.2,19,46,6,0,69,59,42.2,21,26,12,27,64,37,38,3,35,21,80,17,1,Matches,557,548,7,1,1,4,5,1,0,0,0,0,442,2,19,3,0,0.0,36,28,0,5,21,47,0,0,0,94,18,21,46.2,Germany
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",82,Sehrou,,Guirassy,2463,1996-03-12,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",263490,right,S. Guirassy,null,Sehrou Guirassy,Serhou Guirassy,Serhou Guirassy,gn GUI,FW,Köln,21,1996,9.5,189,266,71.1,2422,552,115,146,78.8,48,75,64.0,6,11,54.5,0,0.7,0.8,-0.7,7,17,3,0,25,3,20.0,0,2,1,1,5,4,9,1,8,1,4,11,0,Matches,266,255,10,1,0,0,1,0,0,0,0,0,189,1,8,2,0,0.0,19,34,9,1,1,3,1,1,0,32,52,46,53.1,Germany
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",79,Karim,,Rekik,2457,1994-12-02,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",8309,left,K. Rekik,664,Karim Rekik,Karim Rekik,Karim Rekik,nl NED,DF,Hertha BSC,22,1994,25.6,1129,1349,83.7,25922,9357,203,237,85.7,693,748,92.6,220,337,65.3,2,0.6,0.3,1.4,2,51,5,0,61,38,92.3,32,6,0,24,26,2,27,11,16,28,66,116,2,Matches,1349,1307,37,36,0,14,1,1,0,0,0,0,1129,5,10,4,0,0.0,27,18,2,1,28,29,0,2,0,95,56,39,58.9,Germany
"{'name': 'Suriname', 'id': '740', 'alpha3code': 'SUR', 'alpha2code': 'SR'}",72,Nigel,,de Jong,2460,1984-11-30,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",8315,right,N. de Jong,null,Nigel de Jong,Nigel de Jong,Nigel de Jong,nl NED,MF,Mainz 05,32,1984,8.2,300,360,83.3,5365,1886,132,155,85.2,132,151,87.4,30,41,73.2,0,0.2,0.2,-0.2,4,28,1,0,32,17,71.4,7,9,1,10,14,4,5,1,4,12,29,22,1,Matches,360,336,24,24,0,2,0,0,0,0,0,0,300,0,4,2,0,0.0,11,11,0,0,12,12,0,1,0,35,13,5,72.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",82,Robin,,Koch,2453,1996-07-17,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",336829,right,R. Koch,null,Robin Koch,Robin Koch,Robin Koch,de GER,"MF,DF",Freiburg,21,1996,21.3,758,977,77.6,15376,5209,222,280,79.3,424,485,87.4,101,182,55.5,1,1.0,0.9,0.0,6,53,2,0,36,34,55.6,21,13,0,10,18,8,27,11,16,35,69,67,0,Matches,977,963,13,13,0,5,1,0,0,0,0,0,758,1,18,3,0,0.0,31,16,0,1,35,24,0,0,0,106,78,58,57.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",81,Niklas,,Stark,2457,1995-04-14,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",173212,right,N. Stark,null,Niklas Stark,Niklas Stark,Niklas Stark,de GER,"DF,MF",Hertha BSC,22,1995,24.6,859,1071,80.2,18187,6730,246,286,86.0,459,539,85.2,148,225,65.8,1,0.7,0.9,0.3,5,66,5,1,98,49,73.3,32,17,0,22,30,8,39,14,25,34,83,165,0,Matches,1071,1019,47,47,0,5,2,0,0,0,0,0,859,5,8,2,0,0.0,26,28,0,2,34,31,0,2,1,64,64,43,59.8,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,Marc,,Stendera,2462,1995-12-10,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",173213,right,M. Stendera,null,Marc Stendera,Marc Stendera,Marc Stendera,de GER,MF,Eint Frankfurt,21,1995,4.1,110,164,67.1,1875,691,45,62,72.6,45,61,73.8,11,23,47.8,0,0.0,0.2,0.0,1,17,3,0,22,23,40.0,6,15,2,8,20,12,10,1,9,8,31,2,0,Matches,164,147,15,7,0,4,8,2,6,0,4,0,110,2,5,1,0,0.0,9,10,1,8,8,20,0,0,0,26,3,3,50.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",75,Timo,,Werner,2975,1996-03-06,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",173214,right,T. Werner,3148,Timo Werner,Timo Werner,Timo Werner,de GER,FW,RB Leipzig,21,1996,27.7,527,743,70.9,6802,1208,326,405,80.5,133,204,65.2,23,47,48.9,7,4.8,4.9,2.2,24,23,15,2,43,16,15.8,2,8,6,3,19,16,26,0,26,7,23,11,0,Matches,743,643,97,2,1,4,53,35,1,1,0,0,527,3,36,1,0,0.0,26,25,38,53,7,11,0,0,0,46,14,24,36.8,Germany
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",83,Kenan,,Karaman,2455,1994-03-05,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",165431,left,K. Karaman,4687,Kenan Karaman,Kenan Karaman,Kenan Karaman,tr TUR,"MF,FW",Hannover 96,23,1994,9.5,197,269,73.2,3094,847,99,125,79.2,73,92,79.3,13,23,56.5,0,0.6,1.1,-0.6,7,12,7,3,31,16,85.7,9,6,1,6,7,1,10,4,6,1,17,17,0,Matches,269,266,1,0,0,1,13,0,1,0,1,0,197,2,10,2,0,0.0,11,18,1,13,1,13,0,0,0,38,12,18,40.0,Germany
"{'name': 'Hungary', 'id': '348', 'alpha3code': 'HUN', 'alpha2code': 'HU'}",83,P\u00e9ter,,Gul\u00e1csi,2975,1990-05-06,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Hungary', 'id': '348', 'alpha3code': 'HUN', 'alpha2code': 'HU'}",9611,right,P. Gul\u00e1csi,10451,Péter Gulácsi,Péter Gulácsi,Péter Gulácsi,hu HUN,GK,RB Leipzig,27,1990,33.0,767,1105,69.4,23792,19390,117,117,100.0,344,345,99.7,303,634,47.8,0,0.0,0.1,0.0,0,23,0,0,1,0,0.0,0,0,0,0,2,2,0,0,0,0,0,12,4,Matches,1105,791,310,104,0,1,0,0,0,0,0,0,767,4,1,1,0,0.0,0,0,0,0,0,0,0,0,0,44,5,0,100.0,Germany
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",80,Marcel,,Tisserand,2451,1993-01-10,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",149091,right,M. Tisserand,18538,Marcel Tisserand,Marcel Tisserand,Marcel Tisserand,cd COD,DF,Wolfsburg,24,1993,13.9,610,744,82.0,12384,4907,227,261,87.0,283,322,87.9,98,151,64.9,1,0.1,0.4,0.9,2,47,6,3,51,15,50.0,10,4,1,7,14,7,18,13,5,31,46,50,0,Matches,744,679,65,23,0,13,23,42,0,0,0,0,610,0,11,4,0,0.0,25,14,0,23,31,10,0,2,0,63,26,23,53.1,Germany
"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",73,Milot,,Rashica,2443,1996-06-28,177,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Kosovo', 'id': '0', 'alpha3code': 'XKS', 'alpha2code': ''}",239191,right,M. Rashica,22124,Milot Rashica,Milot Rashica,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,21,1996,4.3,72,116,62.1,1403,328,34,44,77.3,21,35,60.0,15,25,60.0,0,0.7,0.6,-0.7,5,4,5,2,8,2,12.5,1,1,0,1,8,7,3,0,3,3,5,4,0,Matches,116,112,4,0,0,3,20,4,0,0,0,0,72,0,9,0,0,0.0,4,9,3,20,3,2,0,0,0,23,2,4,33.3,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,Lucas,,H\u00f6ler,2453,1994-07-10,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",271990,right,L. H\u00f6ler,null,Lucas Höler,Lucas Höler,Lucas Höler,de GER,"FW,MF",Freiburg,23,1994,10.1,141,243,58.0,2175,563,73,107,68.2,49,85,57.6,10,18,55.6,0,0.2,0.5,-0.2,4,13,4,0,21,24,37.5,8,13,3,9,24,15,10,0,10,7,31,13,0,Matches,243,237,4,1,1,0,4,1,0,0,0,0,141,2,19,0,0,0.0,20,23,2,4,7,20,0,0,0,31,24,15,61.5,Germany
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",79,Berkay,,\u00d6zcan,2445,1998-02-15,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",345707,right,B. \u00d6zcan,null,Berkay Özcan,Berkay Özcan,Berkay Özcan,tr TUR,"MF,FW",Stuttgart,19,1998,11.1,350,464,75.4,5369,1228,195,223,87.4,105,132,79.5,35,67,52.2,2,1.6,1.3,0.4,14,22,6,1,33,19,63.6,7,9,3,7,11,4,14,2,12,3,22,8,0,Matches,464,402,55,18,1,0,47,0,34,14,17,1,350,7,17,1,0,0.0,8,9,1,47,3,10,0,0,0,38,11,34,24.4,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Florian,,M\u00fcller,2460,1997-11-13,192,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",337647,left,F. M\u00fcller,null,Florian Müller,Florian Müller,Florian Müller,de GER,GK,Mainz 05,19,1997,5.0,89,158,56.3,2844,2239,11,11,100.0,41,42,97.6,37,104,35.6,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,Matches,158,104,53,12,0,0,0,0,0,0,0,0,89,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,3,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Ohis Felix,,Uduokhai,2451,1997-09-09,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",337682,right,F. Uduokhai,null,Ohis Felix Uduokhai,Ohis Felix Uduokhai,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,19,1997,17.3,793,924,85.8,16542,6271,232,264,87.9,436,471,92.6,120,171,70.2,0,0.0,0.2,0.0,1,33,4,0,52,42,70.8,27,13,2,17,24,7,23,10,13,34,76,66,6,Matches,924,874,48,44,0,7,1,4,0,0,0,0,793,2,12,2,1,1.0,18,11,1,1,34,23,0,0,0,67,36,22,62.1,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Cedric,,Teuchert,2449,1997-01-14,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",337732,right,C. Teuchert,3155,Cedric Teuchert,Cedric Teuchert,Cedric Teuchert,de GER,FW,Schalke 04,20,1997,0.4,7,10,70.0,62,3,7,8,87.5,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches,10,9,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,3,0,0,,Germany
