passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",84,Danijel,,Suba\u0161i\u0107,19830,1984-10-27,191,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",135747,right,D. Suba\u0161i\u0107,9598,Danijel Subašić,Danijel Subašić,Danijel Subašić,hr CRO,GK,Monaco,32,1984,32.7,642,921,69.7,20096,15299,67,68,98.5,313,314,99.7,262,537,48.8,0,0.0,0.0,0.0,1,10,0,0,0,0,0.0,0,0,0,0,2,2,1,0,1,0,0,13,2,Matches,921,561,359,94,0,6,0,0,0,0,0,0,642,1,1,3,0,0,0,5,0,0,0,0,0,0,0,31,8,1,88.9,France
"{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",68,Jan,,Repas,3783,1997-03-19,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",234138,right,J. Repas,12052,Jan Repas,Jan Repas,Jan Repas,si SVN,"MF,FW",Caen,20,1997,10.0,166,237,70.0,2621,636,83,107,77.6,60,79,75.9,12,21,57.1,0,0.6,0.3,-0.6,10,19,5,0,25,14,22.2,5,5,4,4,18,14,10,0,10,7,21,3,0,Matches,237,223,13,0,0,3,16,5,0,0,0,0,166,1,9,1,0,0,19,19,0,16,7,11,0,1,0,47,8,22,26.7,France
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",72,Adama,,Traor\u00e9,19830,1995-06-28,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",266917,left,A. Traor\u00e9,19001,Adama Traoré,Adama Traoré,Adama Traoré,ml MLI,"MF,FW",Monaco,22,1995,2.1,61,74,82.4,930,225,31,36,86.1,22,24,91.7,5,9,55.6,0,0.0,0.2,0.0,1,4,1,0,8,6,25.0,0,4,2,1,4,3,3,0,3,3,9,1,0,Matches,74,69,5,0,1,0,2,0,3,2,0,0,61,0,0,1,0,0,1,6,0,2,3,4,0,0,0,14,2,1,66.7,France
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",73,Yassine,,El Ghanassy,3770,1990-07-12,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",37714,right,Y. El Ghanassy,null,Yassine El Ghanassy,Yassine El Ghanassy,Yassine El Ghanassy,be BEL,"MF,FW",Nantes,27,1990,7.2,230,293,78.5,3447,1066,133,151,88.1,74,96,77.1,12,21,57.1,0,1.2,2.0,-1.2,14,18,13,2,40,7,25.0,1,3,3,1,4,3,1,0,1,4,11,4,0,Matches,293,280,10,4,2,0,25,2,4,1,2,0,230,3,6,1,0,0,10,18,0,25,4,4,0,0,0,39,4,6,40.0,France
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",79,Guillaume,,Gillet,12509,1984-03-09,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",37734,right,G. Gillet,null,Guillaume Gillet,Guillaume Gillet,Guillaume Gillet,be BEL,MF,Nantes,33,1984,0.2,12,12,100.0,171,33,10,10,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,France
"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",61,Danijel,,Mili\u010devi\u0107,3777,1986-01-05,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",37796,right,D. Mili\u010devi\u0107,10001,Danijel Miličević,Danijel Milićević,Danijel Milićević,ba BIH,"MF,FW",Metz,31,1986,7.9,215,336,64.0,4096,1239,100,130,76.9,81,108,75.0,33,82,40.2,3,1.9,2.1,1.1,21,26,12,3,41,8,11.1,0,4,4,1,9,8,5,0,5,3,11,2,0,Matches,336,274,59,22,1,2,63,3,30,14,13,0,215,3,13,0,0,0,5,10,0,63,3,4,1,0,0,35,7,13,35.0,France
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",82,Thomas,,Meunier,3767,1991-09-12,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",37824,right,T. Meunier,5629,Thomas Meunier,Thomas Meunier,Thomas Meunier,be BEL,DF,Paris S-G,25,1991,17.5,950,1161,81.8,12297,3898,565,621,91.0,235,317,74.1,47,76,61.8,4,4.4,4.3,-0.4,21,61,26,14,79,38,52.9,22,12,4,18,34,16,7,2,5,18,56,54,2,Matches,1161,1005,153,16,4,6,75,136,1,0,0,0,950,3,25,3,0,0,29,5,2,75,18,21,0,1,0,93,23,11,67.6,France
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",74,Eiji,,Kawashima,,1983-03-20,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",37896,right,E. Kawashima,12913,Eiji Kawashima,Eiji Kawashima,Eiji Kawashima,jp JPN,GK,Metz,34,1983,28.5,503,893,56.3,19623,16915,20,20,100.0,176,181,97.2,307,689,44.6,0,0.0,0.1,0.0,1,9,2,0,0,1,33.3,1,0,0,1,3,2,0,0,0,3,4,9,2,Matches,893,531,361,124,0,1,0,0,0,0,0,0,503,1,2,0,1,0,1,3,0,0,3,1,0,0,0,40,1,3,25.0,France
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",74,Stef,,Peeters,3783,1992-02-09,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",38015,left,S. Peeters,null,Stef Peeters,Stef Peeters,Stef Peeters,be BEL,MF,Caen,25,1992,12.3,348,555,62.7,6624,2858,151,185,81.6,130,176,73.9,58,143,40.6,2,2.9,2.5,-0.9,31,57,9,0,73,22,19.4,6,14,2,6,31,25,17,3,14,7,29,11,0,Matches,555,447,102,40,3,9,96,1,58,22,30,3,348,6,22,4,0,0,23,5,0,96,7,11,0,0,0,69,7,7,50.0,France
"{'name': 'Togo', 'id': '764', 'alpha3code': 'TGO', 'alpha2code': 'TG'}",79,Serge,,Gakp\u00e9,,1987-05-07,177,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",38095,right,S. Gakp\u00e9,null,Serge Gakpé,Serge Gakpé,Serge Gakpé,tg TOG,"FW,MF",Amiens,30,1987,20.3,348,508,68.5,4988,1791,204,265,77.0,114,156,73.1,16,33,48.5,3,1.1,1.0,1.9,17,39,9,1,58,16,22.2,9,7,0,6,27,21,18,1,17,10,26,15,0,Matches,508,500,8,2,1,2,27,4,2,0,2,0,348,0,23,1,0,0,18,16,8,27,10,11,0,0,0,89,17,38,30.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,David,,Alcibiade,,1991-09-26,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",28251,,D. Alcibiade,null,David Alcibiade,David Alcibiade,David Alcibiade,fr FRA,DF,Nantes,25,1991,2.3,69,93,74.2,1265,669,27,30,90.0,31,38,81.6,9,22,40.9,1,0.4,0.2,0.6,2,6,2,1,6,9,50.0,5,3,1,2,4,2,5,3,2,7,16,8,0,Matches,93,74,19,2,1,2,5,17,0,0,0,0,69,0,0,0,0,0,2,2,1,5,7,5,0,0,0,10,5,1,83.3,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,Willem,,Geubbels,3766,2001-08-16,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",497355,right,W. Geubbels,null,Willem Geubbels,Willem Geubbels,Willem Geubbels,fr FRA,"FW,MF",Lyon,15,2001,0.4,6,10,60.0,69,4,4,6,66.7,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,2,0.0,1,1,0,0,1,1,0,0,0,0,2,0,0,Matches,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,France
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",78,Andr\u00e9-Frank,,Zambo Anguissa,3771,1995-11-16,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",366401,right,A. Zambo Anguissa,null,André-Frank Zambo Anguissa,Andre-Frank Zambo Anguissa,Andre-Frank Zambo Anguissa,cm CMR,MF,Marseille,21,1995,27.1,1583,1814,87.3,20334,6457,957,1054,90.8,413,470,87.9,56,83,67.5,0,3.2,1.4,-3.2,28,112,12,4,145,88,34.0,23,57,8,32,94,62,50,7,43,67,155,46,3,Matches,1814,1777,31,23,2,2,15,8,0,0,0,0,1583,6,23,4,0,0,58,57,0,15,67,65,0,0,0,257,68,41,62.4,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Jeff,,Reine-Adelaide,3799,1998-01-17,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",366542,right,J. Reine-Adelaide,4426,Jeff Reine-Adelaide,Jeff Reine-Adélaïde,Jeff Reine-Adélaïde,fr FRA,MF,Angers,19,1998,4.9,126,158,79.7,1692,613,95,109,87.2,23,27,85.2,6,8,75.0,0,0.4,0.5,-0.4,5,12,5,0,29,13,35.3,7,5,1,6,17,11,7,2,5,1,14,9,0,Matches,158,150,7,2,1,1,0,4,0,0,0,0,126,1,4,0,0,0,7,14,1,0,1,8,0,0,0,28,8,10,44.4,France
"{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",80,Lebo,,Mothiba,3776,1996-01-28,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",366546,right,L. Mothiba,null,Lebo Mothiba,Lebo Mothiba,Lebo Mothiba,za RSA,FW,Lille,21,1996,13.2,254,313,81.2,2675,226,159,182,87.4,47,67,70.1,6,8,75.0,0,0.9,0.6,-0.9,13,9,3,0,10,8,0.0,4,0,4,0,7,7,6,2,4,2,10,11,0,Matches,313,275,36,0,2,0,2,0,0,0,0,0,254,2,3,1,0,0,22,18,9,2,2,5,0,0,0,18,20,37,35.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,J\u00e9r\u00e9my,,Gelin,3774,1997-04-24,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",301013,right,J. Gelin,null,Jérémy Gelin,Jérémy Gélin,Jérémy Gélin,fr FRA,"DF,MF",Rennes,20,1997,25.7,1164,1391,83.7,25989,9504,293,323,90.7,622,683,91.1,231,347,66.6,2,0.6,0.9,1.4,13,123,8,0,139,37,37.7,22,14,1,20,53,33,22,12,10,37,74,92,3,Matches,1391,1347,40,38,3,33,3,2,0,0,0,0,1164,4,11,2,0,0,33,16,1,3,37,18,0,0,0,151,40,32,55.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,Romain,,Perraud,3775,1997-09-22,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",301016,left,R. Perraud,4426,Romain Perraud,Romain Perraud,Romain Perraud,fr FRA,FW,Nice,19,1997,0.0,2,3,66.7,35,25,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",88,Marcus,,Thuram,3785,1997-08-06,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",301017,right,M. Thuram,null,Marcus Thuram,Marcus Thuram,Marcus Thuram,fr FRA,FW,Guingamp,19,1997,21.4,348,520,66.9,4246,1039,193,269,71.7,97,149,65.1,9,16,56.3,1,2.4,1.8,-1.4,23,19,15,1,47,20,24.0,6,10,4,6,25,19,14,0,14,5,25,12,0,Matches,520,474,39,1,2,0,19,3,0,0,0,0,348,7,15,2,0,0,45,39,17,19,5,15,3,0,0,54,61,62,49.6,France
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",75,Vahid,,Selimovic,3777,1997-04-03,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Luxembourg', 'id': '442', 'alpha3code': 'LUX', 'alpha2code': 'LU'}",366563,right,V. Selimovic,null,Vahid Selimovic,Vahid Selimović,Vahid Selimović,lu LUX,DF,Metz,20,1997,11.7,380,469,81.0,8456,3320,95,108,88.0,212,243,87.2,73,110,66.4,0,0.0,0.1,0.0,0,33,1,0,31,20,78.6,10,9,1,11,14,3,10,8,2,17,37,58,1,Matches,469,441,27,16,0,5,0,11,0,0,0,0,380,1,5,4,1,1,22,8,0,0,17,14,0,0,1,65,7,14,33.3,France
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",89,Joris,,Gnagnon,3774,1997-01-13,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",366581,right,J. Gnagnon,null,Joris Gnagnon,Joris Gnagnon,Joris Gnagnon,fr FRA,DF,Rennes,20,1997,32.4,1179,1301,90.6,22102,6680,367,391,93.9,686,722,95.0,97,147,66.0,2,0.2,0.2,1.8,4,29,0,0,70,42,67.7,29,9,4,21,31,10,22,16,6,29,71,154,2,Matches,1301,1253,45,42,0,8,1,3,0,0,0,0,1179,3,3,3,0,0,25,27,2,1,29,29,0,0,1,130,70,35,66.7,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",67,Lassana,,Coulibaly,3799,1996-04-10,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",366760,right,L. Coulibaly,19001,Lassana Coulibaly,Lassana Coulibaly,Lassana Coulibaly,ml MLI,MF,Angers,21,1996,9.3,249,312,79.8,3461,1133,153,176,86.9,73,86,84.9,8,18,44.4,2,1.2,0.5,0.8,10,17,9,2,38,26,28.6,13,10,3,10,35,25,15,1,14,8,34,10,0,Matches,312,308,4,4,1,1,7,0,0,0,0,0,249,0,12,1,0,0,18,19,1,7,8,17,0,0,0,49,10,10,50.0,France
"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",80,Timo,,Stavitski,3783,1999-07-17,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",399576,right,T. Stavitski,5051,Timo Stavitski,Timo Stavitski,Timo Stavitski,fi FIN,"MF,FW",Caen,18,1999,4.5,84,128,65.6,1021,155,48,58,82.8,23,41,56.1,2,8,25.0,0,0.3,0.4,-0.3,6,1,5,3,5,4,6.3,1,1,2,1,16,15,7,0,7,3,7,1,0,Matches,128,128,0,0,0,0,19,0,0,0,0,0,84,0,7,1,0,0,4,5,7,19,3,3,0,0,0,16,3,10,23.1,France
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",75,Issiaga,,Sylla,3780,1994-01-01,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",203113,left,I. Sylla,null,Issiaga Sylla,Issiaga Sylla,Issiaga Sylla,gn GUI,"DF,FW",Toulouse,23,1994,17.8,606,857,70.7,10176,4446,283,344,82.3,260,353,73.7,47,109,43.1,3,2.0,2.0,1.0,20,75,21,16,105,44,40.4,22,16,6,19,47,28,31,4,27,34,78,65,1,Matches,857,695,155,15,0,3,73,139,1,0,1,0,606,7,25,5,0,0,25,12,4,73,34,32,0,0,0,108,48,31,60.8,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Nicolas,,Janvier,3774,1998-08-11,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",367146,right,N. Janvier,null,Nicolas Janvier,Nicolas Janvier,Nicolas Janvier,fr FRA,MF,Rennes,18,1998,0.8,37,46,80.4,584,124,20,22,90.9,8,14,57.1,5,6,83.3,0,0.0,0.0,0.0,0,5,0,0,2,4,50.0,1,1,2,1,2,1,1,0,1,1,5,0,0,Matches,46,46,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,2,0,0,1,1,0,0,0,3,1,2,33.3,France
"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",84,Bingourou,,Kamara,3779,1996-10-21,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",301635,right,B. Kamara,4425,Bingourou Kamara,Bingourou Kamara,Bingourou Kamara,sn SEN,GK,Strasbourg,20,1996,18.8,389,619,62.8,13453,10666,30,32,93.8,162,165,98.2,197,421,46.8,0,0.0,0.0,0.0,0,5,0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,1,1,6,3,Matches,619,403,215,47,0,1,0,0,0,0,0,0,389,1,0,2,0,0,1,2,0,0,1,0,0,0,0,19,1,1,50.0,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",71,Ibrahima,,Niane,3777,1999-03-11,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",498357,right,I. Niane,19318,Ibrahima Niane,Ibrahima Niane,Ibrahima Niane,sn SEN,"FW,MF",Metz,18,1999,9.4,191,269,71.0,2819,634,102,134,76.1,71,93,76.3,9,21,42.9,1,1.1,1.1,-0.1,9,19,5,3,21,6,25.0,4,1,1,2,8,6,6,0,6,4,10,8,0,Matches,269,263,5,1,0,2,15,1,0,0,0,0,191,1,9,1,0,0,14,28,2,15,4,5,0,0,0,44,28,36,43.8,France
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",77,Fran\u00e7ois,,Kamano,3772,1996-05-01,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",334552,right,F. Kamano,null,François Kamano,François Kamano,François Kamano,gn GUI,FW,Bordeaux,21,1996,22.4,529,686,77.1,7079,1297,326,382,85.3,146,181,80.7,20,45,44.4,4,2.6,2.7,1.4,27,19,19,5,52,32,28.6,11,14,7,10,35,25,18,2,16,15,47,8,0,Matches,686,665,19,4,4,5,60,3,10,7,1,0,529,2,24,4,0,0,38,36,16,60,15,24,2,0,0,110,12,24,33.3,France
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",75,Ramy,,Bensebaini,3774,1995-04-16,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",334720,left,R. Bensebaini,16009,Ramy Bensebaini,Ramy Bensebaini,Ramy Bensebaini,dz ALG,DF,Rennes,22,1995,26.0,1084,1449,74.8,19103,7006,463,543,85.3,480,595,80.7,104,225,46.2,1,2.1,1.4,-1.1,9,76,12,7,107,56,47.3,31,21,4,26,55,29,24,16,8,37,93,177,1,Matches,1449,1231,213,45,0,13,62,168,0,0,0,0,1084,5,33,6,0,0,38,40,4,62,37,39,0,3,1,164,71,29,71.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,Thomas,,Carrique,3772,1999-02-26,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",499295,right,T. Carrique,null,Thomas Carrique,Thomas Carrique,Thomas Carrique,fr FRA,DF,Bordeaux,18,1999,1.0,39,49,79.6,505,260,29,34,85.3,8,10,80.0,1,3,33.3,0,0.0,0.0,0.0,1,3,1,1,5,1,33.3,0,1,0,1,3,2,0,0,0,2,3,3,0,Matches,49,36,13,1,0,0,5,12,0,0,0,0,39,0,1,0,0,0,1,0,0,5,2,0,0,0,0,2,1,6,14.3,France
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",75,Milan,,Gaji\u0107,3772,1996-01-28,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",237267,right,M. Gaji\u0107,17324,Milan Gajić,Milan Gajić,Milan Gajić,rs SRB,DF,Bordeaux,21,1996,4.0,145,199,72.9,2195,1222,78,92,84.8,54,70,77.1,8,17,47.1,1,0.0,0.1,1.0,1,11,2,0,15,6,50.0,4,2,0,2,4,2,7,0,7,4,10,14,0,Matches,199,142,55,2,0,0,7,53,0,0,0,0,145,2,11,0,0,0,4,0,1,7,4,3,0,0,0,16,4,5,44.4,France
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",77,Mehdi,,Abeid,3804,1992-08-06,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",7986,right,M. Abeid,null,Mehdi Abeid,Mehdi Abeid,Mehdi Abeid,dz ALG,MF,Dijon,24,1992,13.1,513,605,84.8,8787,2345,231,264,87.5,219,245,89.4,44,62,71.0,1,0.3,0.3,0.7,7,33,1,0,49,23,25.0,8,14,1,8,32,24,11,6,5,18,41,25,2,Matches,605,587,17,12,0,5,6,3,2,1,0,0,513,1,8,2,0,0,29,16,2,6,18,15,0,0,0,93,13,16,44.8,France
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",70,Beno\u00eet,,Assou-Ekotto,,1984-03-24,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",8268,left,B. Assou-Ekotto,null,Benoît Assou-Ekotto,Benoît Assou-Ekotto,Benoît Assou-Ekotto,cm CMR,DF,Metz,33,1984,11.7,472,636,74.2,11591,5508,110,131,84.0,238,283,84.1,122,211,57.8,0,0.5,1.2,-0.5,8,68,8,5,50,12,33.3,5,6,1,5,15,10,7,4,3,46,58,21,0,Matches,636,500,132,26,0,21,21,106,0,0,0,0,472,4,11,2,2,1,11,9,1,21,46,9,0,0,0,86,3,8,27.3,France
"{'name': 'Benin', 'id': '204', 'alpha3code': 'BEN', 'alpha2code': 'BJ'}",72,St\u00e9phane,,Sess\u00e8gnon,4494,1984-06-01,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Benin', 'id': '204', 'alpha3code': 'BEN', 'alpha2code': 'BJ'}",8533,right,S. Sess\u00e8gnon,18884,Stéphane Sessègnon,Stéphane Sessègnon,Stéphane Sessègnon,bj BEN,"MF,FW",Montpellier,33,1984,10.9,392,502,78.1,6781,1664,206,230,89.6,128,161,79.5,47,81,58.0,2,1.0,0.9,1.0,17,49,12,2,70,4,14.3,2,2,0,1,7,6,0,0,0,0,4,2,0,Matches,502,446,53,20,9,5,30,10,21,8,10,0,392,3,11,1,0,0,8,20,0,30,0,4,0,0,0,59,6,9,40.0,France
"{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",72,Alexander,,Ka\u010danikli\u0107,3770,1991-08-13,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",8899,left,A. Ka\u010danikli\u0107,null,Alexander Kačaniklić,Alexander Kačaniklić,Alexander Kačaniklić,se SWE,"MF,FW",Nantes,25,1991,3.5,64,94,68.1,786,272,32,42,76.2,18,34,52.9,2,4,50.0,1,0.2,0.7,0.8,3,5,4,2,7,8,50.0,7,1,0,5,10,5,5,2,3,6,14,7,0,Matches,94,90,4,0,1,0,12,1,2,2,0,0,64,0,1,0,0,0,2,4,2,12,6,5,0,0,0,13,3,2,60.0,France
